provider_match_id,source_market,source_url,competition,season,kickoff_time_utc,home_team_name,away_team_name,ft_home_goals,ft_away_goals,handicap_open_line,handicap_close_line,odds_home_open,odds_away_open,odds_home_close,odds_away_close,handicap_side
E0_2324_0188,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2023-12-30 12:30:00+00:00,Luton,Chelsea,2,3,1.0,1.0,2.03,1.87,2.03,1.87,home
E0_2324_0189,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2023-12-30 15:00:00+00:00,Aston Villa,Burnley,3,2,-1.5,-1.5,2.06,1.84,2.06,1.84,home
E0_2324_0190,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2023-12-30 15:00:00+00:00,Crystal Palace,Brentford,3,1,-0.25,-0.25,1.9,2.0,1.9,2.0,home
E0_2324_0191,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2023-12-30 15:00:00+00:00,Man City,Sheffield United,2,0,-2.75,-2.75,2.01,1.89,2.01,1.89,home
E0_2324_0192,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2023-12-30 15:00:00+00:00,Wolves,Everton,3,0,0.0,0.0,1.91,1.99,1.91,1.99,home
E0_2324_0193,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2023-12-30 17:30:00+00:00,Nott'm Forest,Man United,2,1,0.25,0.25,2.01,1.89,2.01,1.89,home
E0_2324_0194,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2023-12-31 14:00:00+00:00,Fulham,Arsenal,2,1,1.0,1.0,1.91,1.99,1.91,1.99,home
E0_2324_0195,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2023-12-31 14:00:00+00:00,Tottenham,Bournemouth,3,1,-0.75,-0.75,2.0,1.9,2.0,1.9,home
E0_2324_0196,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-01 20:00:00+00:00,Liverpool,Newcastle,4,2,-1.25,-1.25,1.99,1.91,1.99,1.91,home
E0_2324_0197,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-02 19:30:00+00:00,West Ham,Brighton,0,0,0.0,0.0,1.85,2.05,1.85,2.05,home
E0_2324_0198,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-12 19:45:00+00:00,Burnley,Luton,1,1,-0.5,-0.5,2.06,1.84,2.06,1.84,home
E0_2324_0199,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-13 12:30:00+00:00,Chelsea,Fulham,1,0,-1.0,-1.0,2.08,1.82,2.08,1.82,home
E0_2324_0200,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-13 17:30:00+00:00,Newcastle,Man City,2,3,1.0,1.0,1.92,1.98,1.92,1.98,home
E0_2324_0201,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-14 14:00:00+00:00,Everton,Aston Villa,0,0,0.25,0.25,1.73,2.08,1.73,2.08,home
E0_2324_0202,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-14 16:30:00+00:00,Man United,Tottenham,2,2,-0.25,-0.25,1.95,1.95,1.95,1.95,home
E0_2324_0203,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-20 12:30:00+00:00,Arsenal,Crystal Palace,5,0,-1.5,-1.5,1.91,1.99,1.91,1.99,home
E0_2324_0204,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-20 17:30:00+00:00,Brentford,Nott'm Forest,3,2,-0.5,-0.5,1.89,2.01,1.89,2.01,home
E0_2324_0205,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-21 14:00:00+00:00,Sheffield United,West Ham,2,2,0.25,0.25,2.02,1.88,2.02,1.88,home
E0_2324_0206,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-21 16:30:00+00:00,Bournemouth,Liverpool,0,4,0.75,0.75,1.99,1.91,1.99,1.91,home
E0_2324_0207,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-22 19:45:00+00:00,Brighton,Wolves,0,0,-1.0,-1.0,2.05,1.75,2.05,1.75,home
E0_2324_0208,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-30 19:30:00+00:00,Nott'm Forest,Arsenal,1,2,1.25,1.25,2.05,1.88,2.05,1.88,home
E0_2324_0209,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-30 19:45:00+00:00,Fulham,Everton,0,0,-0.25,-0.25,2.1,1.83,2.1,1.83,home
E0_2324_0210,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-30 19:45:00+00:00,Luton,Brighton,4,0,0.75,0.75,1.91,2.02,1.91,2.02,home
E0_2324_0211,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-30 20:00:00+00:00,Crystal Palace,Sheffield United,3,2,-0.75,-0.75,1.85,2.08,1.85,2.08,home
E0_2324_0212,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-30 20:15:00+00:00,Aston Villa,Newcastle,1,3,-0.5,-0.5,1.87,2.06,1.87,2.06,home
E0_2324_0213,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-31 19:30:00+00:00,Man City,Burnley,3,1,-2.5,-2.5,1.89,2.01,1.89,2.01,home
E0_2324_0214,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-31 19:30:00+00:00,Tottenham,Brentford,3,2,-0.75,-0.75,1.85,2.05,1.85,2.05,home
E0_2324_0215,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-01-31 20:15:00+00:00,Liverpool,Chelsea,4,1,-1.0,-1.0,1.95,1.95,1.95,1.95,home
E0_2324_0216,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-01 19:30:00+00:00,West Ham,Bournemouth,1,1,-0.25,-0.25,2.08,1.73,2.08,1.73,home
E0_2324_0217,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-01 20:15:00+00:00,Wolves,Man United,3,4,0.0,0.0,2.0,1.9,2.0,1.9,home
E0_2324_0218,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-03 12:30:00+00:00,Everton,Tottenham,2,2,0.25,0.25,1.89,2.04,1.89,2.04,home
E0_2324_0219,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-03 15:00:00+00:00,Brighton,Crystal Palace,4,1,-0.75,-0.75,1.94,1.99,1.94,1.99,home
E0_2324_0220,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-03 15:00:00+00:00,Burnley,Fulham,2,2,0.25,0.25,1.83,2.1,1.83,2.1,home
E0_2324_0221,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-03 15:00:00+00:00,Newcastle,Luton,4,4,-1.25,-1.25,1.95,1.98,1.95,1.98,home
E0_2324_0222,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-03 17:30:00+00:00,Sheffield United,Aston Villa,0,5,1.0,1.0,1.83,2.1,1.83,2.1,home
E0_2324_0223,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-04 14:00:00+00:00,Bournemouth,Nott'm Forest,1,1,-0.75,-0.75,1.92,2.01,1.92,2.01,home
E0_2324_0224,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-04 14:00:00+00:00,Chelsea,Wolves,2,4,-1.0,-1.0,2.09,1.84,2.09,1.84,home
E0_2324_0225,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-04 14:00:00+00:00,Man United,West Ham,3,0,-0.75,-0.75,1.82,2.11,1.82,2.11,home
E0_2324_0226,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-04 16:30:00+00:00,Arsenal,Liverpool,3,1,-0.25,-0.25,1.95,1.98,1.95,1.98,home
E0_2324_0227,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-05 20:00:00+00:00,Brentford,Man City,1,3,1.25,1.25,1.99,1.94,1.99,1.94,home
E0_2324_0228,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-10 12:30:00+00:00,Man City,Everton,2,0,-2.0,-2.0,2.1,1.83,2.1,1.83,home
E0_2324_0229,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-10 15:00:00+00:00,Fulham,Bournemouth,3,1,-0.25,-0.25,2.13,1.81,2.13,1.81,home
E0_2324_0230,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-10 15:00:00+00:00,Liverpool,Burnley,3,1,-2.25,-2.25,2.03,1.9,2.03,1.9,home
E0_2324_0231,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-10 15:00:00+00:00,Luton,Sheffield United,1,3,-0.75,-0.75,2.03,1.9,2.03,1.9,home
E0_2324_0232,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-10 15:00:00+00:00,Tottenham,Brighton,2,1,-0.75,-0.75,2.06,1.87,2.06,1.87,home
E0_2324_0233,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-10 15:00:00+00:00,Wolves,Brentford,0,2,-0.25,-0.25,1.86,2.07,1.86,2.07,home
E0_2324_0234,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-10 17:30:00+00:00,Nott'm Forest,Newcastle,2,3,0.25,0.25,2.07,1.86,2.07,1.86,home
E0_2324_0235,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-11 14:00:00+00:00,West Ham,Arsenal,0,6,1.0,1.0,1.95,1.95,1.95,1.95,home
E0_2324_0236,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-11 16:30:00+00:00,Aston Villa,Man United,1,2,-0.25,-0.25,1.92,2.01,1.92,2.01,home
E0_2324_0237,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-12 20:00:00+00:00,Crystal Palace,Chelsea,1,3,0.5,0.5,2.07,1.86,2.07,1.86,home
E0_2324_0238,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-17 12:30:00+00:00,Brentford,Liverpool,1,4,1.0,1.0,1.91,1.99,1.91,1.99,home
E0_2324_0239,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-17 15:00:00+00:00,Burnley,Arsenal,0,5,1.5,1.5,1.99,1.91,1.99,1.91,home
E0_2324_0240,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-17 15:00:00+00:00,Fulham,Aston Villa,1,2,0.25,0.25,1.88,2.02,1.88,2.02,home
E0_2324_0241,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-17 15:00:00+00:00,Newcastle,Bournemouth,2,2,-0.5,-0.5,1.85,2.05,1.85,2.05,home
E0_2324_0242,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-17 15:00:00+00:00,Nott'm Forest,West Ham,2,0,-0.25,-0.25,2.09,1.81,2.09,1.81,home
E0_2324_0243,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-17 15:00:00+00:00,Tottenham,Wolves,1,2,-1.0,-1.0,1.87,2.03,1.87,2.03,home
E0_2324_0244,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-17 17:30:00+00:00,Man City,Chelsea,1,1,-1.5,-1.5,1.98,1.92,1.98,1.92,home
E0_2324_0245,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-18 14:00:00+00:00,Sheffield United,Brighton,0,5,1.0,1.0,1.82,2.08,1.82,2.08,home
E0_2324_0246,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-18 16:30:00+00:00,Luton,Man United,1,2,0.75,0.75,1.85,2.05,1.85,2.05,home
E0_2324_0247,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-19 20:00:00+00:00,Everton,Crystal Palace,1,1,-0.75,-0.75,1.92,1.98,1.92,1.98,home
E0_2324_0248,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-20 19:30:00+00:00,Man City,Brentford,1,0,-2.0,-2.0,1.78,2.03,1.78,2.03,home
E0_2324_0249,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-21 19:30:00+00:00,Liverpool,Luton,4,1,-2.0,-2.0,1.88,2.02,1.88,2.02,home
E0_2324_0250,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-24 15:00:00+00:00,Aston Villa,Nott'm Forest,4,2,-1.0,-1.0,1.95,1.95,1.95,1.95,home
E0_2324_0251,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-24 15:00:00+00:00,Brighton,Everton,1,1,-0.5,-0.5,1.84,2.06,1.84,2.06,home
E0_2324_0252,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-24 15:00:00+00:00,Crystal Palace,Burnley,3,0,-0.5,-0.5,2.02,1.88,2.02,1.88,home
E0_2324_0253,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-24 15:00:00+00:00,Man United,Fulham,1,2,-1.0,-1.0,2.0,1.9,2.0,1.9,home
E0_2324_0254,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-24 17:30:00+00:00,Bournemouth,Man City,0,1,1.25,1.25,1.99,1.91,1.99,1.91,home
E0_2324_0255,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-24 20:00:00+00:00,Arsenal,Newcastle,4,1,-1.5,-1.5,2.06,1.84,2.06,1.84,home
E0_2324_0256,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-25 13:30:00+00:00,Wolves,Sheffield United,1,0,-1.25,-1.25,2.04,1.86,2.04,1.86,home
E0_2324_0257,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-02-26 20:00:00+00:00,West Ham,Brentford,4,2,0.0,0.0,1.88,2.02,1.88,2.02,home
E0_2324_0258,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-02 15:00:00+00:00,Brentford,Chelsea,2,2,0.25,0.25,1.98,1.92,1.98,1.92,home
E0_2324_0259,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-02 15:00:00+00:00,Everton,West Ham,1,3,-0.25,-0.25,1.82,2.08,1.82,2.08,home
E0_2324_0260,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-02 15:00:00+00:00,Fulham,Brighton,3,0,0.0,0.0,1.91,1.99,1.91,1.99,home
E0_2324_0261,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-02 15:00:00+00:00,Newcastle,Wolves,3,0,-0.5,-0.5,1.91,1.99,1.91,1.99,home
E0_2324_0262,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-02 15:00:00+00:00,Nott'm Forest,Liverpool,0,1,1.0,1.0,2.02,1.88,2.02,1.88,home
E0_2324_0263,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-02 15:00:00+00:00,Tottenham,Crystal Palace,3,1,-1.25,-1.25,2.05,1.75,2.05,1.75,home
E0_2324_0264,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-02 17:30:00+00:00,Luton,Aston Villa,2,3,0.75,0.75,1.98,1.92,1.98,1.92,home
E0_2324_0265,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-03 13:00:00+00:00,Burnley,Bournemouth,0,2,0.5,0.5,1.93,1.97,1.93,1.97,home
E0_2324_0266,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-03 15:30:00+00:00,Man City,Man United,3,1,-1.75,-1.75,1.92,1.98,1.92,1.98,home
E0_2324_0267,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-04 20:00:00+00:00,Sheffield United,Arsenal,0,6,2.0,2.0,2.05,1.85,2.05,1.85,home
E0_2324_0268,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-09 12:30:00+00:00,Man United,Everton,2,0,-0.5,-0.5,1.87,2.06,1.87,2.06,home
E0_2324_0269,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-09 15:00:00+00:00,Bournemouth,Sheffield United,2,2,-1.5,-1.5,2.01,1.92,2.01,1.92,home
E0_2324_0270,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-09 15:00:00+00:00,Crystal Palace,Luton,1,1,-0.75,-0.75,2.04,1.89,2.04,1.89,home
E0_2324_0271,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-09 15:00:00+00:00,Wolves,Fulham,2,1,0.0,0.0,1.82,2.08,1.82,2.08,home
E0_2324_0272,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-09 17:30:00+00:00,Arsenal,Brentford,2,1,-1.75,-1.75,1.89,2.04,1.89,2.04,home
E0_2324_0273,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-10 13:00:00+00:00,Aston Villa,Tottenham,0,4,0.0,0.0,1.86,2.07,1.86,2.07,home
E0_2324_0274,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-10 14:00:00+00:00,Brighton,Nott'm Forest,1,0,-0.75,-0.75,2.06,1.87,2.06,1.87,home
E0_2324_0275,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-10 14:00:00+00:00,West Ham,Burnley,2,2,-0.75,-0.75,1.89,2.04,1.89,2.04,home
E0_2324_0276,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-10 15:45:00+00:00,Liverpool,Man City,1,1,0.25,0.25,1.93,2.0,1.93,2.0,home
E0_2324_0277,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-11 20:00:00+00:00,Chelsea,Newcastle,3,2,-0.5,-0.5,1.98,1.95,1.98,1.95,home
E0_2324_0278,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-13 19:30:00+00:00,Bournemouth,Luton,4,3,-1.25,-1.25,2.05,1.85,2.05,1.85,home
E0_2324_0279,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-16 15:00:00+00:00,Burnley,Brentford,2,1,0.25,0.25,1.99,1.91,1.99,1.91,home
E0_2324_0280,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-16 15:00:00+00:00,Luton,Nott'm Forest,1,1,0.25,0.25,1.81,2.09,1.81,2.09,home
E0_2324_0281,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-16 17:30:00+00:00,Fulham,Tottenham,3,0,0.5,0.5,1.89,2.01,1.89,2.01,home
E0_2324_0282,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-17 14:00:00+00:00,West Ham,Aston Villa,1,1,0.0,0.0,2.01,1.89,2.01,1.89,home
E0_2324_0283,NON_HKJC,https://www.football-data.co.uk/mmz4281/2324/E0.csv,E0,2324,2024-03-30 12:30:00+00:00,Newcastle,West Ham,4,3,-0.75,-0.75,2.03,1.78,2.03,1.78,home
